High,Low,Open,Close
119.27999877929688,105.8000030517578,105.93000030517578,118.87000274658205
118.5999984741211,114.87999725341795,118.26000213623048,118.4000015258789
118.5,115.06999969482422,118.43000030517578,117.12999725341795
118.1999969482422,116.4000015258789,117.0,117.12999725341795
118.87000274658205,115.5199966430664,117.98999786376952,116.86000061035156
118.73999786376952,114.51000213623048,115.52999877929688,117.88999938964844
120.37999725341795,117.56999969482422,119.1500015258789,120.06999969482422
122.87000274658205,119.68000030517578,120.0,122.41999816894531
128.47000122070312,123.0,123.05999755859376,127.58000183105469
128.0,125.81999969482422,126.7699966430664,127.83000183105469
128.39999389648438,125.9000015258789,126.72000122070312,128.32000732421878
129.92999267578122,127.8499984741211,128.46000671386722,128.83000183105472
130.0,127.37999725341795,127.9499969482422,130.0
128.1199951171875,125.1999969482422,128.10000610351562,125.88999938964844
127.0,123.5500030517578,123.76000213623048,126.55999755859376
127.4800033569336,124.26000213623048,126.05999755859376,124.69000244140624
127.37000274658205,123.04000091552734,123.61000061035156,126.06999969482422
129.97999572753906,126.79000091552734,127.33999633789062,128.86000061035156
130.80999755859378,128.25999450683594,129.25,129.64999389648438
130.02000427246094,126.81999969482422,129.22000122070312,127.56999969482422
128.03999328613278,126.0199966430664,127.1999969482422,127.76000213623048
129.22000122070312,126.5,127.86000061035156,126.5999984741211
125.44000244140624,123.18000030517578,125.41000366210938,124.52999877929688
127.37000274658205,123.83000183105469,123.8499984741211,126.8499984741211
127.58999633789062,124.81999969482422,127.1500015258789,124.86000061035156
126.63999938964844,122.25,125.45999908447266,126.63999938964844
126.9499969482422,123.69000244140624,126.02999877929688,123.79000091552734
125.9000015258789,122.5,122.8499984741211,124.83000183105469
132.60000610351562,126.16999816894531,126.36000061035156,132.49000549316406
135.21000671386722,132.05000305175778,132.16999816894528,135.21000671386722
139.5,136.6300048828125,136.88999938964844,138.78999328613278
138.60000610351562,136.88999938964844,137.55999755859378,137.22000122070312
139.69999694824222,136.44999694824222,137.92999267578122,139.13999938964844
141.3699951171875,139.25999450683594,140.38999938964844,140.3800048828125
142.60000610351562,140.03999328613278,140.75,142.44000244140625
145.74000549316406,143.75999450683594,144.07000732421875,145.07000732421875
146.6999969482422,143.8300018310547,144.5,145.75
145.6199951171875,143.55999755859375,144.8800048828125,145.4499969482422
148.22999572753906,145.16000366210938,145.39999389648438,148.1300048828125
148.97999572753906,146.5,148.89999389648438,148.32000732421875
151.9499969482422,147.35000610351562,148.6999969482422,151.3000030517578
153.30999755859375,149.60000610351562,150.75999450683594,150.72999572753906
152.6999969482422,149.10000610351562,149.83999633789062,151.8300018310547
155.9199981689453,150.97000122070312,151.1999969482422,152.85000610351562
160.88999938964844,155.4199981689453,155.42999267578125,160.72999572753906
161.1999969482422,157.8800048828125,160.22000122070312,159.3699951171875
160.8800048828125,154.88999938964844,159.83999633789062,159.6999969482422
161.77999877929688,157.75,159.02999877929688,158.99000549316406
160.92999267578125,155.60000610351562,160.00999450683594,157.05999755859375
157.44000244140625,152.1999969482422,157.0800018310547,153.7100067138672
155.9600067138672,152.7899932861328,153.9499969482422,155.38999938964844
161.2100067138672,157.00999450683594,157.0800018310547,160.8699951171875
160.67999267578125,154.60000610351562,160.60000610351562,155.39999389648438
157.39999389648438,153.38999938964844,156.50999450683594,156.27000427246094
156.27999877929688,152.77999877929688,155.17999267578125,155.5500030517578
156.6300048828125,152.33999633789062,154.88999938964844,153.02999877929688
156.9499969482422,151.39999389648438,152.50999450683594,156.47999572753906
156.7899932861328,153.85000610351562,156.69000244140625,155.1699981689453
156.9499969482422,154.22999572753906,155.16000366210938,155.52999877929688
164.8800048828125,156.75,158.4199981689453,164.63999938964844
165.19000244140625,161.82000732421875,165.0,163.55999755859375
162.8000030517578,157.0,160.67999267578125,158.6699981689453
159.8699951171875,156.57000732421875,158.77999877929688,158.6699981689453
166.1300048828125,161.2899932861328,162.6699981689453,164.97000122070312
170.1699981689453,162.27000427246094,162.4499969482422,169.1300048828125
171.99000549316406,168.32000732421875,171.57000732421875,169.0
171.0,167.5,167.57000732421875,169.9499969482422
169.75,166.5399932861328,168.91000366210938,167.50999450683594
168.49000549316406,165.0500030517578,168.30999755859375,166.83999633789062
168.5,164.80999755859375,165.8000030517578,165.22999572753906
164.5800018310547,161.52000427246094,164.4499969482422,162.5800018310547
165.94000244140625,163.36000061035156,163.75,164.61000061035156
168.61000061035156,162.2899932861328,165.39999389648438,168.47000122070312
172.52999877929688,168.39999389648438,169.86000061035156,168.92999267578125
171.64999389648438,168.58999633789062,169.35000610351562,170.77000427246094
173.1999969482422,168.77999877929688,170.83999633789062,171.99000549316406
173.13999938964844,169.05999755859375,172.6699981689453,170.27000427246094
173.3699951171875,169.41000366210938,170.58999633789062,173.3300018310547
172.0500030517578,169.4199981689453,171.0,170.3699951171875
171.25999450683594,165.0500030517578,170.1199951171875,165.67999267578125
165.35000610351562,158.55999755859375,165.16000366210938,158.89999389648438
160.91000366210938,156.77000427246094,158.74000549316406,157.77999877929688
160.85000610351562,157.5500030517578,157.83999633789062,158.35000610351562
165.0,160.74000549316406,160.74000549316406,164.1699981689453
164.99000549316406,162.83999633789062,163.9499969482422,164.82000732421875
170.60000610351562,165.0,165.10000610351562,170.38999938964844
168.80999755859375,164.6199951171875,168.61000061035156,168.1999969482422
177.88999938964844,171.52999877929688,171.52999877929688,177.25
178.3800048828125,176.16000366210938,177.36000061035156,177.1999969482422
181.83999633789062,177.57000732421875,179.99000549316406,179.49000549316406
177.6999969482422,174.89999389648438,176.9499969482422,175.39999389648438
179.32000732421875,176.0,179.16000366210938,176.5500030517578
177.4499969482422,173.9199981689453,176.86000061035156,176.52999877929688
176.39999389648438,174.0500030517578,175.5,175.67999267578125
178.42999267578125,174.60000610351562,175.52000427246094,178.0500030517578
181.47000122070312,176.57000732421875,180.5,176.77000427246094
178.16000366210938,175.1999969482422,177.49000549316406,176.2899932861328
178.11000061035156,173.8000030517578,177.77000427246094,174.85000610351562
175.9499969482422,173.36000061035156,174.8800048828125,175.6199951171875
177.94000244140625,173.72999572753906,176.3300018310547,174.25
175.75999450683594,173.08999633789062,174.27999877929688,173.94000244140625
179.0,173.58999633789062,173.72000122070312,175.57000732421875
178.3000030517578,175.0399932861328,175.5800018310547,178.0399932861328
178.75,177.02000427246094,178.41000366210938,177.5800018310547
183.97999572753903,178.0399932861328,179.27000427246094,183.2899932861328
185.6499938964844,182.6000061035156,183.8800048828125,184.75
185.4499969482422,184.1100006103516,185.0,184.75999450683602
184.97999572753903,181.88999938964844,184.33999633789062,182.58999633789062
183.13999938964844,180.4499969482422,181.8999938964844,182.13999938964844
182.7700042724609,181.0500030517578,182.1000061035156,181.08999633789062
184.3500061035156,180.41000366210938,181.8000030517578,183.3699951171875
184.5500030517578,182.75,183.9199981689453,182.75
182.3000030517578,179.50999450683594,181.9600067138672,180.0
186.0,181.2100067138672,181.3699951171875,184.22000122070312
187.6999969482422,183.77999877929688,186.1499938964844,185.00999450683602
187.4499969482422,184.07000732421875,184.1000061035156,187.4199981689453
187.41000366210938,185.25,186.5,185.8600006103516
188.4499969482422,183.7400054931641,187.8800048828125,185.4900054931641
185.2899932861328,182.50999450683602,185.0399932861328,184.67999267578125
186.0,183.2100067138672,185.4199981689453,184.33999633789062
185.3800048828125,183.3000030517578,185.3600006103516,184.0800018310547
186.4499969482422,183.50999450683602,183.6000061035156,185.52999877929688
188.94000244140625,184.9199981689453,185.5,188.75
191.6000061035156,188.25,188.66000366210938,191.25
191.0,186.2100067138672,190.8999938964844,186.8699951171875
186.8500061035156,181.0,185.2899932861328,181.9600067138672
183.25,176.83999633789062,183.0,177.4199981689453
178.49000549316406,174.14999389648438,177.9499969482422,176.85000610351562
176.75,174.27999877929688,175.5,176.6999969482422
177.88999938964844,174.6300048828125,177.50999450683594,175.38999938964844
185.0,177.30999755859375,177.47999572753906,184.4499969482422
173.7100067138672,166.89999389648438,171.4499969482422,171.13999938964844
171.44000244140625,167.41000366210938,170.16000366210938,169.63999938964844
173.10000610351562,169.50999450683594,170.52000427246094,172.11000061035156
175.1999969482422,170.8699951171875,171.4199981689453,173.52999877929688
174.6699981689453,171.9499969482422,173.5,173.7100067138672
177.19000244140625,173.75,174.0,175.92999267578125
177.5500030517578,174.77000427246094,176.14999389648438,176.42999267578125
183.1100006103516,176.58999633789062,176.66000366210938,183.05999755859366
186.47000122070312,182.25999450683602,183.1499938964844,185.3000030517578
187.2400054931641,183.6000061035156,184.38999938964844,186.2100067138672
189.5,185.3699951171875,185.55999755859366,189.25
191.3999938964844,188.3500061035156,189.25,190.4199981689453
190.4900054931641,188.25,188.72999572753903,189.02999877929688
190.0,186.3500061035156,189.7700042724609,186.6199951171875
189.08999633789062,185.30999755859366,185.7700042724609,187.75999450683602
188.5,185.1300048828125,187.5399932861328,186.5
184.72000122070312,179.32000732421875,183.67999267578125,180.4199981689453
181.1499938964844,174.38999938964844,180.25,176.67999267578125
179.75,174.55999755859375,176.86000061035156,177.75
180.75,177.10000610351562,178.9499969482422,177.24000549316406
175.88999938964844,172.14999389648438,173.91000366210938,173.2899932861328
173.9600067138672,168.6699981689453,173.52999877929688,169.44000244140625
173.3000030517578,168.35000610351562,169.08999633789062,172.02000427246094
174.4600067138672,172.0500030517578,173.7100067138672,172.7899932861328
172.75,169.50999450683594,172.6199951171875,171.6699981689453
172.08999633789062,166.24000549316406,171.9199981689453,169.0800018310547
169.7100067138672,166.72000122070312,169.38999938964844,166.88999938964844
169.75,163.89999389648438,166.6699981689453,169.0500030517578
168.47000122070312,164.82000732421875,167.07000732421875,166.13999938964844
169.1999969482422,164.1199951171875,165.5,168.07000732421875
168.0800018310547,164.57000732421875,166.60000610351562,166.72999572753906
166.8800048828125,160.75999450683594,161.38999938964844,165.0800018310547
168.13999938964844,162.8699951171875,164.6999969482422,164.6999969482422
166.3000030517578,160.77999877929688,165.91000366210938,160.97000122070312
163.5399932861328,160.58999633789062,161.19000244140625,161.82000732421875
165.7899932861328,161.72000122070312,163.3699951171875,164.52000427246094
164.44000244140625,162.25,164.07000732421875,162.60000610351562
166.25999450683594,160.82000732421875,162.3000030517578,165.32000732421875
172.0,167.36000061035156,168.2100067138672,171.10000610351562
173.49000549316406,170.3000030517578,171.63999938964844,170.97999572753906
172.5,169.25,171.8000030517578,169.35000610351562
174.83999633789062,170.07000732421875,170.72999572753906,174.6199951171875
181.16000366210938,177.66000366210938,177.77999877929688,179.4199981689453
181.57000732421875,178.5,179.30999755859375,180.1300048828125
183.25,178.58999633789062,181.5800018310547,180.1300048828125
183.6100006103516,180.69000244140625,180.88999938964844,182.94000244140625
186.3600006103516,181.8000030517578,182.1000061035156,185.2899932861328
188.2700042724609,181.1199951171875,186.1499938964844,182.75999450683602
185.1699981689453,181.75999450683602,182.77999877929688,184.91000366210938
186.22000122070312,182.77999877929688,185.25999450683602,184.7100067138672
186.4900054931641,181.8500061035156,184.8600006103516,184.0399932861328
184.58999633789062,179.4199981689453,183.05999755859366,180.47999572753903
182.8800048828125,179.8000030517578,180.8300018310547,182.2899932861328
182.0800018310547,179.36000061035156,181.38999938964844,181.82000732421875
181.77999877929688,179.02000427246094,181.0,180.00999450683594
178.91000366210938,175.3699951171875,178.3800048828125,178.33999633789062
179.47000122070312,176.60000610351562,178.35000610351562,178.82000732421875
185.0,181.58999633789062,181.6199951171875,183.8699951171875
185.97000122070312,183.0500030517578,184.55999755859366,185.88999938964844
186.3500061035156,183.7700042724609,185.6499938964844,185.4199981689453
186.4199981689453,180.7400054931641,186.2700042724609,182.3000030517578
197.8000030517578,182.75,183.1999969482422,196.6300048828125
196.7899932861328,192.2700042724609,195.9600067138672,195.07000732421875
196.58999633789062,193.77999877929688,194.3800048828125,195.80999755859366
203.4199981689453,196.17999267578125,196.57000732421875,201.19000244140625
202.58999633789062,196.69000244140625,201.0,198.4499969482422
201.8600006103516,195.3699951171875,198.25,199.97000122070312
201.0,196.1199951171875,198.66000366210938,197.1100006103516
199.55999755859366,196.55999755859366,199.1000061035156,197.6000061035156
202.3600006103516,196.77999877929688,198.33999633789062,200.8000030517578
205.2899932861328,201.55999755859366,201.94000244140625,203.94000244140625
205.5,202.25,203.1199951171875,204.3800048828125
206.19000244140625,200.6199951171875,204.22000122070312,206.07000732421875
206.38999938964844,202.3600006103516,205.6999969482422,202.55999755859366
200.8999938964844,191.3699951171875,200.5399932861328,192.50999450683602
195.97999572753903,191.75999450683602,191.82000732421875,194.80999755859366
198.27999877929688,193.25,194.1300048828125,197.08999633789062
199.9499969482422,197.5500030517578,198.3300018310547,198.8000030517578
199.8000030517578,197.2400054931641,197.9499969482422,198.6499938964844
197.2899932861328,192.0200042724609,195.55999755859366,196.22000122070312
197.0,193.0,197.0,193.2700042724609
194.3500061035156,191.13999938964844,193.57000732421875,192.25999450683602
196.4499969482422,190.8800048828125,191.2400054931641,195.0
196.1199951171875,193.5,194.75999450683602,194.1300048828125
198.44000244140625,195.02999877929688,195.94000244140625,196.69000244140625
197.25999450683602,192.0500030517578,196.05999755859366,192.3999938964844
194.44000244140625,190.55999755859366,192.27999877929688,193.6499938964844
193.2100067138672,187.6199951171875,191.22999572753903,188.32000732421875
189.8500061035156,185.17999267578125,188.00999450683602,185.69000244140625
190.6300048828125,185.5200042724609,185.72000122070312,187.5500030517578
189.80999755859366,186.32000732421875,187.4499969482422,188.0500030517578
191.75999450683602,185.7100067138672,189.7400054931641,189.67999267578125
190.7700042724609,186.27999877929688,189.25,186.52999877929688
189.30999755859366,184.8600006103516,186.80999755859366,186.2899932861328
190.72000122070312,187.07000732421875,188.9900054931641,189.9600067138672
192.4499969482422,185.3000030517578,188.0399932861328,185.97999572753903
187.0,181.58999633789062,185.7400054931641,183.6499938964844
187.38999938964844,184.63999938964844,186.50999450683602,186.3699951171875
188.8500061035156,185.57000732421875,185.9600067138672,187.72000122070312
195.0,187.1199951171875,188.3000030517578,194.22999572753903
195.1999969482422,191.32000732421875,193.9600067138672,191.6300048828125
194.4600067138672,188.3000030517578,189.5,194.16000366210938
194.9199981689453,191.3500061035156,193.8800048828125,192.5500030517578
202.5800018310547,194.02999877929688,194.5,201.25
202.8800048828125,200.6000061035156,201.9199981689453,202.3500061035156
206.25,201.02999877929688,202.6699981689453,204.17999267578125
205.1999969482422,200.5,200.77999877929688,204.4900054931641
210.2700042724609,203.6100006103516,205.5500030517578,209.4900054931641
214.4499969482422,208.72999572753903,208.75999450683602,213.19000244140625
214.3999938964844,211.00999450683602,212.1199951171875,214.19000244140625
217.8000030517578,215.08999633789062,215.08999633789062,216.7400054931641
218.32000732421875,213.25,214.3000030517578,218.27999877929688
217.5,211.0,216.7400054931641,212.5500030517578
215.6499938964844,211.1199951171875,214.63999938964844,211.22999572753903
216.8300018310547,212.13999938964844,214.6999969482422,213.5
215.91000366210938,209.3800048828125,213.5800018310547,210.3800048828125
214.52999877929688,209.2899932861328,213.0800018310547,212.8699951171875
213.38999938964844,208.2899932861328,212.52999877929688,211.52999877929688
218.3999938964844,213.7700042724609,213.7700042724609,218.05999755859366
220.1999969482422,214.41000366210938,220.0500030517578,215.5500030517578
217.08999633789062,211.07000732421875,216.7400054931641,213.2100067138672
217.9499969482422,211.1100006103516,213.8600006103516,216.5200042724609
216.0800018310547,213.0,215.4900054931641,213.4900054931641
215.6000061035156,210.3500061035156,214.9900054931641,214.17999267578125
227.1999969482422,219.6199951171875,224.38999938964844,222.5200042724609
225.9499969482422,220.22999572753903,223.2700042724609,223.8999938964844
225.75,219.50999450683602,221.2899932861328,222.5200042724609
227.4499969482422,217.66000366210938,225.0,221.32000732421875
222.42999267578125,211.3000030517578,220.32000732421875,211.6999969482422
214.8300018310547,205.5399932861328,212.97000122070312,209.9600067138672
208.0,201.4499969482422,206.72999572753903,201.47999572753903
207.32000732421875,194.83999633789062,204.6699981689453,202.6999969482422
200.38999938964844,190.0500030517578,196.3999938964844,193.6999969482422
205.08999633789062,190.4600067138672,196.6999969482422,205.08999633789062
202.3999938964844,193.6000061035156,200.75999450683602,194.1300048828125
200.8500061035156,191.3600006103516,197.00999450683602,198.3600006103516
204.55999755859366,197.2100067138672,200.27999877929688,202.3000030517578
205.27999877929688,198.32000732421875,202.05999755859366,202.9499969482422
201.38999938964844,194.75,201.13999938964844,197.67999267578125
199.6000061035156,193.7400054931641,198.52999877929688,195.92999267578125
191.33999633789062,179.72000122070312,191.2100067138672,182.5200042724609
190.0,177.5500030517578,180.2899932861328,178.92999267578125
184.1999969482422,177.10000610351562,182.8300018310547,177.5399932861328
194.83999633789062,178.52000427246094,178.9199981689453,193.5500030517578
196.30999755859366,190.1699981689453,193.88999938964844,193.72999572753903
196.9900054931641,191.07000732421875,194.41000366210938,192.02999877929688
199.72000122070312,189.6000061035156,191.2400054931641,199.2700042724609
206.6699981689453,202.5500030517578,202.82000732421875,206.52999877929688
212.4900054931641,204.32000732421875,205.77999877929688,210.9199981689453
216.1699981689453,211.3500061035156,212.2700042724609,215.22999572753903
217.63999938964844,211.6199951171875,215.27999877929688,212.5399932861328
210.69000244140625,207.0,208.94000244140625,210.0
216.6000061035156,204.47000122070312,204.7700042724609,216.17999267578125
220.19000244140625,214.22000122070312,218.8000030517578,219.8999938964844
220.63999938964844,216.33999633789062,218.3000030517578,217.25999450683602
216.9600067138672,209.75,215.0500030517578,211.38999938964844
216.66000366210938,208.6499938964844,208.75,216.55999755859366
219.9499969482422,215.00999450683602,217.7899932861328,219.52999877929688
224.9900054931641,216.72000122070312,220.22000122070312,222.57000732421875
227.1999969482422,221.25,223.9900054931641,226.77999877929688
240.44000244140625,226.7400054931641,227.57000732421875,239.3000030517578
244.0,232.8800048828125,237.1100006103516,241.69000244140625
241.0500030517578,231.02999877929688,240.8000030517578,233.25
240.5200042724609,231.80999755859366,234.50999450683602,231.8699951171875
228.7899932861328,219.0,224.72000122070312,223.22999572753903
224.4900054931641,219.05999755859366,220.50999450683602,223.6100006103516
230.2400054931641,221.3999938964844,227.47999572753903,229.8500061035156
234.75,222.3999938964844,234.22000122070312,224.2100067138672
235.80999755859366,225.6000061035156,226.3500061035156,229.7100067138672
234.3000030517578,216.2899932861328,234.1699981689453,222.44000244140625
223.0,215.2100067138672,218.19000244140625,216.22999572753903
221.6000061035156,211.38999938964844,217.00999450683602,211.97999572753903
215.0,200.42999267578125,209.6199951171875,212.5
220.1699981689453,208.47999572753903,212.52999877929688,219.5
223.6199951171875,217.5500030517578,220.27999877929688,221.50999450683602
227.8999938964844,218.41000366210938,222.47999572753903,224.7400054931641
232.8000030517578,224.1000061035156,226.22999572753903,231.32000732421875
236.75,229.0,230.6000061035156,235.47999572753903
241.83999633789062,234.3300018310547,236.63999938964844,236.80999755859366
239.67999267578125,235.22999572753903,237.0,236.1499938964844
246.7100067138672,240.17999267578125,240.8699951171875,246.7100067138672
246.7100067138672,240.6699981689453,244.2899932861328,242.3300018310547
244.6100006103516,236.6199951171875,242.30999755859366,243.8800048828125
243.3300018310547,229.25,240.6699981689453,231.52999877929688
234.7400054931641,229.8000030517578,232.1300048828125,233.6100006103516
237.0,230.6000061035156,236.91000366210938,234.77999877929688
240.47000122070312,234.0,236.0200042724609,237.6100006103516
239.00999450683602,225.88999938964844,238.58999633789062,227.1499938964844
207.5800018310547,196.50999450683602,203.69000244140625,198.3999938964844
